,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Day,Month,Year,Temperature Category,Fuel Category
3540,25,2012-03-02,643155.89,0,36.01,,213.6718127,6.961,Friday,Mar,2012,From 20 to 40,3.4 to 4.5
3541,25,2012-03-09,643711.53,0,37.44,,213.8711137,6.961,Friday,Mar,2012,From 20 to 40,3.4 to 4.5
3542,25,2012-03-16,638204.27,0,50.64,,214.0167132,6.961,Friday,Mar,2012,From 40 to 60,3.4 to 4.5
3543,25,2012-03-23,672831.78,0,62.7,,214.0907105,6.961,Friday,Mar,2012,From 60 to 80,3.4 to 4.5
3544,25,2012-03-30,684348.92,0,47.92,,214.1647079,6.961,Friday,Mar,2012,From 40 to 60,3.4 to 4.5
3545,25,2012-04-06,791356.9,0,44.73,,214.2387053,7.139,Friday,Apr,2012,From 40 to 60,3.4 to 4.5
3546,25,2012-04-13,658691.56,0,42.46,,214.3127027,7.139,Friday,Apr,2012,From 40 to 60,3.4 to 4.5
3547,25,2012-04-20,661566.48,0,57.1,,214.3675045,7.139,Friday,Apr,2012,From 40 to 60,3.4 to 4.5
3548,25,2012-04-27,655157.32,0,44.2,,214.4223063,7.139,Friday,Apr,2012,From 40 to 60,3.4 to 4.5
3549,25,2012-05-04,696421.72,0,58.76,,214.4771081,7.139,Friday,May,2012,From 40 to 60,3.4 to 4.5
3550,25,2012-05-11,739866.16,0,59.21,,214.5319099,7.139,Friday,May,2012,From 40 to 60,3.4 to 4.5
3551,25,2012-05-18,717207.19,0,58.21,,214.5485571,7.139,Friday,May,2012,From 40 to 60,3.4 to 4.5
3552,25,2012-05-25,783371.02,0,67.69,,214.5499425,7.139,Friday,May,2012,From 60 to 80,3.4 to 4.5
3553,25,2012-06-01,694765.95,0,69.54,,214.5513278,7.139,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
3554,25,2012-06-08,730254.19,0,58.48,,214.5527132,7.139,Friday,Jun,2012,From 40 to 60,3.4 to 4.5
3555,25,2012-06-15,753860.89,0,68.34,,214.5653243,7.139,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
3556,25,2012-06-22,721601.9,0,73.52,,214.606,7.139,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
3557,25,2012-06-29,718890.81,0,69.84,,214.6466757,7.139,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
3558,25,2012-07-06,753385.55,0,75.52,,214.6873514,7.28,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
3559,25,2012-07-13,714093.95,0,73.87,,214.728027,7.28,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
3560,25,2012-07-20,685676.58,0,74.32,,214.7331351,7.28,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
3561,25,2012-07-27,659109.53,0,72.98,,214.7382432,7.28,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
3562,25,2012-08-03,709724.6,0,72.08,,214.7433514,7.28,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
3563,25,2012-08-10,710496.97,0,71.93,,214.7484595,7.28,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
3564,25,2012-08-17,728467.72,0,66.99,,214.825578,7.28,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
3565,25,2012-08-24,756527.64,0,64.53,,214.9567044,7.28,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
3566,25,2012-08-31,714828.73,0,68.55,,215.0878309,7.28,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
3567,25,2012-09-07,671482.9,1,72.79,,215.2189573,7.28,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
3568,25,2012-09-14,657241.63,0,60.9,,215.3583757,7.28,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
3569,25,2012-09-21,664745.2,0,57.6,,215.5475459,7.28,Friday,Sep,2012,From 40 to 60,3.4 to 4.5
3570,25,2012-09-28,683300.84,0,54.52,,215.7367162,7.28,Friday,Sep,2012,From 40 to 60,3.4 to 4.5
3571,25,2012-10-05,699536.73,0,57.58,,215.9258865,7.293,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
3572,25,2012-10-12,697317.41,0,43.74,,216.1150568,7.293,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
3573,25,2012-10-19,685531.85,0,51.93,,216.1464699,7.293,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
3574,25,2012-10-26,688940.94,0,56.69,,216.1515902,7.293,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
3575,26,2010-02-05,1034119.21,0,9.55,,131.5279032,8.488,Friday,Feb,2010,< 20,2.4 to 3.4
3576,26,2010-02-12,1015684.09,1,18.14,,131.5866129,8.488,Friday,Feb,2010,< 20,2.4 to 3.4
3577,26,2010-02-19,999348.55,0,22.62,,131.637,8.488,Friday,Feb,2010,From 20 to 40,2.4 to 3.4
3578,26,2010-02-26,855385.01,0,27.32,,131.686,8.488,Friday,Feb,2010,From 20 to 40,2.4 to 3.4
3579,26,2010-03-05,1005669.58,0,28.6,,131.735,8.488,Friday,Mar,2010,From 20 to 40,2.4 to 3.4
3580,26,2010-03-12,963382.09,0,31.1,,131.784,8.488,Friday,Mar,2010,From 20 to 40,2.4 to 3.4
3581,26,2010-03-19,903366.55,0,35.34,,131.8242903,8.488,Friday,Mar,2010,From 20 to 40,2.4 to 3.4
3582,26,2010-03-26,893613.0,0,35.26,,131.863129,8.488,Friday,Mar,2010,From 20 to 40,2.4 to 3.4
3583,26,2010-04-02,1029849.2,0,36.53,,131.9019677,8.512,Friday,Apr,2010,From 20 to 40,2.4 to 3.4
3584,26,2010-04-09,1022293.81,0,50.13,,131.9408065,8.512,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
3585,26,2010-04-16,905548.38,0,36.6,,131.9809,8.512,Friday,Apr,2010,From 20 to 40,2.4 to 3.4
3586,26,2010-04-23,881930.87,0,39.68,,132.0226667,8.512,Friday,Apr,2010,From 20 to 40,2.4 to 3.4
3587,26,2010-04-30,904503.85,0,40.56,,132.0644333,8.512,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
3588,26,2010-05-07,1074479.73,0,54.72,,132.1062,8.512,Friday,May,2010,From 40 to 60,2.4 to 3.4
3589,26,2010-05-14,972663.59,0,39.08,,132.152129,8.512,Friday,May,2010,From 20 to 40,2.4 to 3.4
3590,26,2010-05-21,986765.01,0,50.81,,132.2230323,8.512,Friday,May,2010,From 40 to 60,2.4 to 3.4
3591,26,2010-05-28,1069851.59,0,61.65,,132.2939355,8.512,Friday,May,2010,From 60 to 80,2.4 to 3.4
3592,26,2010-06-04,1003202.66,0,58.46,,132.3648387,8.512,Friday,Jun,2010,From 40 to 60,2.4 to 3.4
3593,26,2010-06-11,1073862.59,0,51.62,,132.4357419,8.512,Friday,Jun,2010,From 40 to 60,2.4 to 3.4
3594,26,2010-06-18,1001286.67,0,53.62,,132.4733333,8.512,Friday,Jun,2010,From 40 to 60,2.4 to 3.4
3595,26,2010-06-25,976242.09,0,63.78,,132.4976,8.512,Friday,Jun,2010,From 60 to 80,2.4 to 3.4
3596,26,2010-07-02,1078455.48,0,58.9,,132.5218667,8.445,Friday,Jul,2010,From 40 to 60,2.4 to 3.4
3597,26,2010-07-09,1122356.53,0,71.08,,132.5461333,8.445,Friday,Jul,2010,From 60 to 80,2.4 to 3.4
3598,26,2010-07-16,1028151.72,0,67.66,,132.5667742,8.445,Friday,Jul,2010,From 60 to 80,2.4 to 3.4
3599,26,2010-07-23,971615.62,0,65.4,,132.5825806,8.445,Friday,Jul,2010,From 60 to 80,2.4 to 3.4
3600,26,2010-07-30,1005324.28,0,63.79,,132.5983871,8.445,Friday,Jul,2010,From 60 to 80,2.4 to 3.4
3601,26,2010-08-06,1125329.77,0,62.93,,132.6141935,8.445,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
3602,26,2010-08-13,1011938.29,0,61.58,,132.63,8.445,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
3603,26,2010-08-20,1007385.36,0,62.68,,132.6616129,8.445,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
3604,26,2010-08-27,977322.52,0,57.23,,132.6932258,8.445,Friday,Aug,2010,From 40 to 60,2.4 to 3.4
3605,26,2010-09-03,1037549.71,0,66.93,,132.7248387,8.445,Friday,Sep,2010,From 60 to 80,2.4 to 3.4
3606,26,2010-09-10,1042226.3,1,54.82,,132.7564516,8.445,Friday,Sep,2010,From 40 to 60,2.4 to 3.4
3607,26,2010-09-17,923473.7,0,50.08,,132.7670667,8.445,Friday,Sep,2010,From 40 to 60,2.4 to 3.4
3608,26,2010-09-24,868636.3,0,52.47,,132.7619333,8.445,Friday,Sep,2010,From 40 to 60,2.4 to 3.4
3609,26,2010-10-01,923221.52,0,57.8,,132.7568,8.149,Friday,Oct,2010,From 40 to 60,2.4 to 3.4
3610,26,2010-10-08,1001069.52,0,46.81,,132.7516667,8.149,Friday,Oct,2010,From 40 to 60,2.4 to 3.4
3611,26,2010-10-15,937956.89,0,39.93,,132.7633548,8.149,Friday,Oct,2010,From 20 to 40,2.4 to 3.4
3612,26,2010-10-22,916522.66,0,36.13,,132.8170968,8.149,Friday,Oct,2010,From 20 to 40,2.4 to 3.4
3613,26,2010-10-29,895069.88,0,40.3,,132.8708387,8.149,Friday,Oct,2010,From 40 to 60,2.4 to 3.4
3614,26,2010-11-05,970224.51,0,30.51,,132.9245806,8.149,Friday,Nov,2010,From 20 to 40,2.4 to 3.4
3615,26,2010-11-12,971193.01,0,37.51,,132.9783226,8.149,Friday,Nov,2010,From 20 to 40,2.4 to 3.4
3616,26,2010-11-19,901972.7,0,36.73,,132.9172,8.149,Friday,Nov,2010,From 20 to 40,2.4 to 3.4
3617,26,2010-11-26,1286833.62,1,28.11,,132.8369333,8.149,Friday,Nov,2010,From 20 to 40,2.4 to 3.4
3618,26,2010-12-03,1016143.64,0,27.73,,132.7566667,8.149,Friday,Dec,2010,From 20 to 40,2.4 to 3.4
3619,26,2010-12-10,1149612.04,0,16.6,,132.6764,8.149,Friday,Dec,2010,< 20,2.4 to 3.4
3620,26,2010-12-17,1196813.33,0,20.61,,132.6804516,8.149,Friday,Dec,2010,From 20 to 40,2.4 to 3.4
3621,26,2010-12-24,1573982.47,0,21.81,,132.7477419,8.149,Friday,Dec,2010,From 20 to 40,2.4 to 3.4
3622,26,2010-12-31,877268.29,1,18.73,,132.8150323,8.149,Friday,Dec,2010,< 20,2.4 to 3.4
3623,26,2011-01-07,938149.21,0,21.13,,132.8823226,7.907,Friday,Jan,2011,From 20 to 40,2.4 to 3.4
3624,26,2011-01-14,812323.29,0,16.7,,132.9510645,7.907,Friday,Jan,2011,< 20,2.4 to 3.4
3625,26,2011-01-21,809833.21,0,12.98,,133.0285161,7.907,Friday,Jan,2011,< 20,2.4 to 3.4
3627,26,2011-02-04,911807.02,0,11.17,,133.1834194,7.907,Friday,Feb,2011,< 20,2.4 to 3.4
3628,26,2011-02-11,1010711.08,1,15.12,,133.260871,7.907,Friday,Feb,2011,< 20,2.4 to 3.4
3629,26,2011-02-18,981978.02,0,19.63,,133.3701429,7.907,Friday,Feb,2011,< 20,2.4 to 3.4
3630,26,2011-02-25,910298.44,0,16.3,,133.4921429,7.907,Friday,Feb,2011,< 20,2.4 to 3.4
3631,26,2011-03-04,945643.17,0,14.31,,133.6141429,7.907,Friday,Mar,2011,< 20,3.4 to 4.5
3632,26,2011-03-11,946614.55,0,28.13,,133.7361429,7.907,Friday,Mar,2011,From 20 to 40,3.4 to 4.5
3633,26,2011-03-18,887426.12,0,31.76,,133.8492258,7.907,Friday,Mar,2011,From 20 to 40,3.4 to 4.5
3634,26,2011-03-25,866566.54,0,22.99,,133.9587419,7.907,Friday,Mar,2011,From 20 to 40,3.4 to 4.5
3635,26,2011-04-01,849231.61,0,22.99,,134.0682581,7.818,Friday,Apr,2011,From 20 to 40,3.4 to 4.5
3636,26,2011-04-08,985229.81,0,29.09,,134.1777742,7.818,Friday,Apr,2011,From 20 to 40,3.4 to 4.5
3637,26,2011-04-15,863266.12,0,39.46,,134.2784667,7.818,Friday,Apr,2011,From 20 to 40,3.4 to 4.5
3638,26,2011-04-22,921700.61,0,33.81,,134.3571,7.818,Friday,Apr,2011,From 20 to 40,3.4 to 4.5
3639,26,2011-04-29,873450.29,0,47.17,,134.4357333,7.818,Friday,Apr,2011,From 40 to 60,3.4 to 4.5
3640,26,2011-05-06,1024778.23,0,45.0,,134.5143667,7.818,Friday,May,2011,From 40 to 60,3.4 to 4.5
3641,26,2011-05-13,941008.85,0,48.2,,134.593,7.818,Friday,May,2011,From 40 to 60,3.4 to 4.5
3642,26,2011-05-20,938334.62,0,48.86,,134.6803871,7.818,Friday,May,2011,From 40 to 60,3.4 to 4.5
3643,26,2011-05-27,996723.58,0,56.74,,134.7677742,7.818,Friday,May,2011,From 40 to 60,3.4 to 4.5
3644,26,2011-06-03,1054454.4,0,60.49,,134.8551613,7.818,Friday,Jun,2011,From 60 to 80,3.4 to 4.5
3645,26,2011-06-10,1094058.68,0,59.85,,134.9425484,7.818,Friday,Jun,2011,From 40 to 60,3.4 to 4.5
3646,26,2011-06-17,981646.46,0,54.5,,135.0837333,7.818,Friday,Jun,2011,From 40 to 60,3.4 to 4.5
3647,26,2011-06-24,997474.93,0,56.94,,135.2652667,7.818,Friday,Jun,2011,From 40 to 60,3.4 to 4.5
3648,26,2011-07-01,1070119.09,0,59.89,,135.4468,7.767,Friday,Jul,2011,From 40 to 60,3.4 to 4.5
3649,26,2011-07-08,1133807.03,0,63.34,,135.6283333,7.767,Friday,Jul,2011,From 60 to 80,3.4 to 4.5
3650,26,2011-07-15,1021534.7,0,64.43,,135.7837419,7.767,Friday,Jul,2011,From 60 to 80,3.4 to 4.5
3651,26,2011-07-22,1017867.8,0,69.52,,135.8738387,7.767,Friday,Jul,2011,From 60 to 80,3.4 to 4.5
3652,26,2011-07-29,1005360.5,0,63.32,,135.9639355,7.767,Friday,Jul,2011,From 60 to 80,3.4 to 4.5
3653,26,2011-08-05,1107552.43,0,63.16,,136.0540323,7.767,Friday,Aug,2011,From 60 to 80,3.4 to 4.5
3654,26,2011-08-12,1087644.5,0,62.99,,136.144129,7.767,Friday,Aug,2011,From 60 to 80,3.4 to 4.5
3655,26,2011-08-19,1021766.75,0,60.58,,136.183129,7.767,Friday,Aug,2011,From 60 to 80,3.4 to 4.5
3656,26,2011-08-26,1064617.62,0,61.1,,136.2136129,7.767,Friday,Aug,2011,From 60 to 80,3.4 to 4.5
3657,26,2011-09-02,1040143.14,0,59.67,,136.2440968,7.767,Friday,Sep,2011,From 40 to 60,3.4 to 4.5
3658,26,2011-09-09,1069710.97,1,60.98,,136.2745806,7.767,Friday,Sep,2011,From 60 to 80,3.4 to 4.5
3659,26,2011-09-16,951569.84,0,55.19,,136.3145,7.767,Friday,Sep,2011,From 40 to 60,3.4 to 4.5
3660,26,2011-09-23,923644.6,0,50.72,,136.367,7.767,Friday,Sep,2011,From 40 to 60,3.4 to 4.5
3661,26,2011-09-30,959339.51,0,59.42,,136.4195,7.767,Friday,Sep,2011,From 40 to 60,3.4 to 4.5
3662,26,2011-10-07,1130022.99,0,46.84,,136.472,7.598,Friday,Oct,2011,From 40 to 60,3.4 to 4.5
3663,26,2011-10-14,987886.08,0,53.91,,136.5150968,7.598,Friday,Oct,2011,From 40 to 60,3.4 to 4.5
3664,26,2011-10-21,974907.28,0,45.23,,136.5017742,7.598,Friday,Oct,2011,From 40 to 60,3.4 to 4.5
3665,26,2011-10-28,972256.98,0,35.06,,136.4884516,7.598,Friday,Oct,2011,From 20 to 40,3.4 to 4.5
3666,26,2011-11-04,988950.75,0,31.7,,136.475129,7.598,Friday,Nov,2011,From 20 to 40,3.4 to 4.5
3667,26,2011-11-11,1077640.13,0,40.08,,136.4618065,7.598,Friday,Nov,2011,From 40 to 60,3.4 to 4.5
3668,26,2011-11-18,946091.79,0,37.78,,136.4666667,7.598,Friday,Nov,2011,From 20 to 40,3.4 to 4.5
3669,26,2011-11-25,1282320.05,1,31.07,,136.4788,7.598,Friday,Nov,2011,From 20 to 40,3.4 to 4.5
3670,26,2011-12-02,1012498.49,0,36.74,,136.4909333,7.598,Friday,Dec,2011,From 20 to 40,3.4 to 4.5
3671,26,2011-12-09,1148987.46,0,34.24,,136.5030667,7.598,Friday,Dec,2011,From 20 to 40,3.4 to 4.5
3672,26,2011-12-16,1204807.83,0,28.24,,136.5335161,7.598,Friday,Dec,2011,From 20 to 40,3.4 to 4.5
3673,26,2011-12-23,1515175.01,0,22.53,,136.5883871,7.598,Friday,Dec,2011,From 20 to 40,3.4 to 4.5
3674,26,2011-12-30,972834.42,1,18.8,,136.6432581,7.598,Friday,Dec,2011,< 20,3.4 to 4.5
3675,26,2012-01-06,971557.62,0,22.94,,136.698129,7.467,Friday,Jan,2012,From 20 to 40,3.4 to 4.5
3676,26,2012-01-13,836305.65,0,25.55,,136.753,7.467,Friday,Jan,2012,From 20 to 40,3.4 to 4.5
3677,26,2012-01-20,838751.5,0,15.22,,136.8564194,7.467,Friday,Jan,2012,< 20,3.4 to 4.5
3678,26,2012-01-27,820059.89,0,24.16,,136.9598387,7.467,Friday,Jan,2012,From 20 to 40,3.4 to 4.5
3679,26,2012-02-03,939158.25,0,25.24,,137.0632581,7.467,Friday,Feb,2012,From 20 to 40,3.4 to 4.5
3680,26,2012-02-10,1081005.64,1,23.89,,137.1666774,7.467,Friday,Feb,2012,From 20 to 40,3.4 to 4.5
3681,26,2012-02-17,965788.76,0,23.9,,137.2583103,7.467,Friday,Feb,2012,From 20 to 40,3.4 to 4.5
3682,26,2012-02-24,917924.47,0,28.06,,137.3411034,7.467,Friday,Feb,2012,From 20 to 40,3.4 to 4.5
3683,26,2012-03-02,955641.74,0,22.49,,137.4238966,7.467,Friday,Mar,2012,From 20 to 40,3.4 to 4.5
3684,26,2012-03-09,1028569.01,0,29.03,,137.5066897,7.467,Friday,Mar,2012,From 20 to 40,3.4 to 4.5
3685,26,2012-03-16,919503.4,0,35.06,,137.5843871,7.467,Friday,Mar,2012,From 20 to 40,3.4 to 4.5
3686,26,2012-03-23,874790.68,0,49.97,,137.6552903,7.467,Friday,Mar,2012,From 40 to 60,3.4 to 4.5
3687,26,2012-03-30,922018.43,0,33.33,,137.7261935,7.467,Friday,Mar,2012,From 20 to 40,3.4 to 4.5
3688,26,2012-04-06,1116829.23,0,33.35,,137.7970968,7.489,Friday,Apr,2012,From 20 to 40,3.4 to 4.5
3689,26,2012-04-13,889670.29,0,36.9,,137.868,7.489,Friday,Apr,2012,From 20 to 40,3.4 to 4.5
3690,26,2012-04-20,923600.02,0,50.81,,137.9230667,7.489,Friday,Apr,2012,From 40 to 60,3.4 to 4.5
3691,26,2012-04-27,911969.0,0,43.6,,137.9781333,7.489,Friday,Apr,2012,From 40 to 60,3.4 to 4.5
3692,26,2012-05-04,946573.29,0,40.29,,138.0332,7.489,Friday,May,2012,From 40 to 60,3.4 to 4.5
3693,26,2012-05-11,1062548.73,0,47.11,,138.0882667,7.489,Friday,May,2012,From 40 to 60,3.4 to 4.5
3694,26,2012-05-18,978082.84,0,52.55,,138.1065806,7.489,Friday,May,2012,From 40 to 60,3.4 to 4.5
3695,26,2012-05-25,1067310.74,0,58.2,,138.1101935,7.489,Friday,May,2012,From 40 to 60,3.4 to 4.5
3696,26,2012-06-01,1015853.03,0,58.51,,138.1138065,7.489,Friday,Jun,2012,From 40 to 60,3.4 to 4.5
3697,26,2012-06-08,1106176.83,0,49.43,,138.1174194,7.489,Friday,Jun,2012,From 40 to 60,3.4 to 4.5
3698,26,2012-06-15,1029248.22,0,57.84,,138.1295333,7.489,Friday,Jun,2012,From 40 to 60,3.4 to 4.5
3699,26,2012-06-22,1056282.91,0,63.04,,138.1629,7.489,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
3700,26,2012-06-29,1051190.44,0,60.71,,138.1962667,7.489,Friday,Jun,2012,From 60 to 80,3.4 to 4.5
3701,26,2012-07-06,1180470.8,0,64.94,,138.2296333,7.405,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
3702,26,2012-07-13,1063149.78,0,64.47,,138.263,7.405,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
3703,26,2012-07-20,1049625.9,0,66.75,,138.2331935,7.405,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
3704,26,2012-07-27,1031745.14,0,64.12,,138.2033871,7.405,Friday,Jul,2012,From 60 to 80,3.4 to 4.5
3705,26,2012-08-03,1090915.09,0,65.6,,138.1735806,7.405,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
3706,26,2012-08-10,1121476.51,0,67.01,,138.1437742,7.405,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
3707,26,2012-08-17,1068292.56,0,65.54,,138.1857097,7.405,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
3708,26,2012-08-24,1022704.2,0,62.08,,138.2814516,7.405,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
3709,26,2012-08-31,1053495.51,0,63.69,,138.3771935,7.405,Friday,Aug,2012,From 60 to 80,3.4 to 4.5
3710,26,2012-09-07,1081874.03,1,61.58,,138.4729355,7.405,Friday,Sep,2012,From 60 to 80,3.4 to 4.5
3711,26,2012-09-14,986131.94,0,57.69,,138.5673,7.405,Friday,Sep,2012,From 40 to 60,3.4 to 4.5
3712,26,2012-09-21,961084.08,0,52.68,,138.6534,7.405,Friday,Sep,2012,From 40 to 60,3.4 to 4.5
3713,26,2012-09-28,964726.37,0,50.66,,138.7395,7.405,Friday,Sep,2012,From 40 to 60,3.4 to 4.5
3714,26,2012-10-05,1095504.26,0,54.07,,138.8256,7.138,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
3715,26,2012-10-12,1044639.69,0,45.19,,138.9117,7.138,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
3716,26,2012-10-19,975578.02,0,43.51,,138.8336129,7.138,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
3717,26,2012-10-26,958619.8,0,46.95,,138.7281613,7.138,Friday,Oct,2012,From 40 to 60,3.4 to 4.5
3718,27,2010-02-05,1874289.79,0,27.19,,135.3524608,8.237,Friday,Feb,2010,From 20 to 40,2.4 to 3.4
3719,27,2010-02-12,1745362.72,1,29.81,,135.4113076,8.237,Friday,Feb,2010,From 20 to 40,2.4 to 3.4
3720,27,2010-02-19,1945070.33,0,32.44,,135.4657781,8.237,Friday,Feb,2010,From 20 to 40,2.4 to 3.4
3721,27,2010-02-26,1390934.27,0,36.0,,135.5195191,8.237,Friday,Feb,2010,From 20 to 40,2.4 to 3.4
3722,27,2010-03-05,1313729.72,0,38.07,,135.5732602,8.237,Friday,Mar,2010,From 20 to 40,2.4 to 3.4
3723,27,2010-03-12,1925113.12,0,45.98,,135.6270013,8.237,Friday,Mar,2010,From 40 to 60,2.4 to 3.4
3724,27,2010-03-19,1700627.97,0,49.04,,135.6682247,8.237,Friday,Mar,2010,From 40 to 60,2.4 to 3.4
3725,27,2010-03-26,1836714.84,0,52.34,,135.7073618,8.237,Friday,Mar,2010,From 40 to 60,2.4 to 3.4
3726,27,2010-04-02,2053952.97,0,46.9,,135.7464988,8.058,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
3727,27,2010-04-09,1955814.13,0,62.62,,135.7856359,8.058,Friday,Apr,2010,From 60 to 80,2.4 to 3.4
3728,27,2010-04-16,1857500.96,0,54.95,,135.82725,8.058,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
3729,27,2010-04-23,1850205.47,0,53.91,,135.8721667,8.058,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
3730,27,2010-04-30,1805885.04,0,53.55,,135.9170833,8.058,Friday,Apr,2010,From 40 to 60,2.4 to 3.4
3731,27,2010-05-07,1939458.84,0,69.02,,135.962,8.058,Friday,May,2010,From 60 to 80,2.4 to 3.4
3732,27,2010-05-14,1842465.78,0,53.82,,136.010394,8.058,Friday,May,2010,From 40 to 60,2.4 to 3.4
3733,27,2010-05-21,1836595.58,0,63.31,,136.0796521,8.058,Friday,May,2010,From 60 to 80,2.4 to 3.4
3734,27,2010-05-28,1962468.67,0,67.88,,136.1489101,8.058,Friday,May,2010,From 60 to 80,2.4 to 3.4
3735,27,2010-06-04,2073102.59,0,74.29,,136.2181682,8.058,Friday,Jun,2010,From 60 to 80,2.4 to 3.4
3736,27,2010-06-11,1873812.93,0,68.9,,136.2874263,8.058,Friday,Jun,2010,From 60 to 80,2.4 to 3.4
3737,27,2010-06-18,1887182.27,0,70.0,,136.3243393,8.058,Friday,Jun,2010,From 60 to 80,2.4 to 3.4
3738,27,2010-06-25,1962625.01,0,78.02,,136.3483143,8.058,Friday,Jun,2010,From 60 to 80,2.4 to 3.4
3739,27,2010-07-02,2024554.1,0,76.25,,136.3722893,7.982,Friday,Jul,2010,From 60 to 80,2.4 to 3.4
3740,27,2010-07-09,2119163.01,0,82.69,,136.3962643,7.982,Friday,Jul,2010,> 80,2.4 to 3.4
3741,27,2010-07-16,1880691.64,0,78.26,,136.4179827,7.982,Friday,Jul,2010,From 60 to 80,2.4 to 3.4
3742,27,2010-07-23,1808250.71,0,81.56,,136.4366924,7.982,Friday,Jul,2010,> 80,2.4 to 3.4
3743,27,2010-07-30,1816489.53,0,79.78,,136.4554021,7.982,Friday,Jul,2010,From 60 to 80,2.4 to 3.4
3744,27,2010-08-06,1908036.68,0,77.45,,136.4741118,7.982,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
3745,27,2010-08-13,1864436.12,0,77.36,,136.4928214,7.982,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
3746,27,2010-08-20,1936878.46,0,75.16,,136.5249182,7.982,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
3747,27,2010-08-27,1870684.21,0,70.31,,136.557015,7.982,Friday,Aug,2010,From 60 to 80,2.4 to 3.4
3748,27,2010-09-03,1908110.9,0,78.52,,136.5891118,7.982,Friday,Sep,2010,From 60 to 80,2.4 to 3.4
3749,27,2010-09-10,1913494.81,1,70.38,,136.6212085,7.982,Friday,Sep,2010,From 60 to 80,2.4 to 3.4
3750,27,2010-09-17,1629978.46,0,64.5,,136.6338071,7.982,Friday,Sep,2010,From 60 to 80,2.4 to 3.4
3751,27,2010-09-24,1597002.71,0,67.08,,136.6317821,7.982,Friday,Sep,2010,From 60 to 80,2.4 to 3.4
3752,27,2010-10-01,1543532.83,0,70.19,,136.6297571,8.021,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
3753,27,2010-10-08,1707662.87,0,57.78,,136.6277321,8.021,Friday,Oct,2010,From 40 to 60,2.4 to 3.4
3754,27,2010-10-15,1728388.2,0,58.38,,136.6401935,8.021,Friday,Oct,2010,From 40 to 60,2.4 to 3.4
3755,27,2010-10-22,1693935.29,0,52.82,,136.688871,8.021,Friday,Oct,2010,From 40 to 60,2.4 to 3.4
3756,27,2010-10-29,1688955.49,0,61.02,,136.7375484,8.021,Friday,Oct,2010,From 60 to 80,2.4 to 3.4
3757,27,2010-11-05,1686010.02,0,45.91,,136.7862258,8.021,Friday,Nov,2010,From 40 to 60,2.4 to 3.4
3758,27,2010-11-12,1828010.25,0,45.9,,136.8349032,8.021,Friday,Nov,2010,From 40 to 60,2.4 to 3.4
3759,27,2010-11-19,1704785.74,0,50.81,,136.7715714,8.021,Friday,Nov,2010,From 40 to 60,2.4 to 3.4
3760,27,2010-11-26,2627910.75,1,46.67,,136.6895714,8.021,Friday,Nov,2010,From 40 to 60,2.4 to 3.4
3761,27,2010-12-03,1884343.67,0,41.81,,136.6075714,8.021,Friday,Dec,2010,From 40 to 60,2.4 to 3.4
